profile_id,year,games_played,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_yards,receptions,receiving_touchdowns,fumbles_lost
2506344,2009,16,0,0,0,0,0,211,823,4,217,3,223,0
2506363,2009,16,350,541,4434,30,7,58,316,5,0,0,0,4
2506364,2009,16,327,507,3618,20,15,46,236,1,0,0,0,3
2506366,2009,16,0,0,0,0,0,1,2,0,1153,85,11,0
2506369,2009,16,0,0,0,0,0,0,0,0,789,76,6,0
2506400,2009,15,0,0,0,0,0,3,11,0,1167,68,9,0
2506404,2009,14,0,0,0,0,0,229,1120,10,406,3,377,2
2506444,2009,16,336,541,3802,21,12,24,71,0,0,0,0,2
2506447,2009,15,0,0,0,0,0,214,932,7,221,0,262,2
2506448,2009,15,0,0,0,0,0,224,835,5,184,1,207,1
2506467,2009,16,0,0,0,0,0,93,343,3,497,4,152,1
2506531,2009,16,0,0,0,0,0,0,0,0,320,26,1,0
2506546,2009,8,81,182,888,3,10,10,8,2,0,0,0,3
2506562,2009,15,271,493,2924,16,16,50,189,0,0,0,0,3
2506581,2009,10,127,227,1422,9,10,31,141,1,0,0,0,2
2506817,2009,16,0,0,0,0,0,2,1,0,0,0,1,0
2506871,2009,16,0,0,0,0,0,237,1062,2,371,2,222,2
2506874,2009,14,0,0,0,0,0,70,390,5,335,3,221,2
2506875,2009,12,152,259,1879,10,7,55,281,2,0,0,0,2
2506878,2009,8,51,77,435,0,3,9,-6,0,0,0,0,0
2506885,2009,16,0,0,0,0,0,3,6,0,1248,79,5,0
2506895,2009,10,13,26,125,0,0,12,1,0,0,0,0,0
2506928,2009,14,0,0,0,0,0,0,0,0,187,15,1,2
2507141,2009,14,0,0,0,0,0,147,793,6,302,2,239,1
2507164,2009,16,0,0,0,0,0,314,1383,18,436,0,406,6
2507166,2009,16,0,0,0,0,0,7,48,0,454,38,1,0
2507169,2009,5,62,96,741,4,3,5,-1,1,0,0,0,1
2507175,2009,16,0,0,0,0,0,0,0,0,1220,107,7,0
2507183,2009,16,0,0,0,0,0,0,0,0,440,32,5,0
2507184,2009,15,0,0,0,0,0,0,0,0,869,63,7,1
2507192,2009,16,0,0,0,0,0,123,589,3,105,0,212,2
2507218,2009,16,0,0,0,0,0,0,0,0,971,76,8,0
2507278,2009,5,0,0,0,0,0,7,21,0,-3,0,14,0
2507282,2009,7,85,138,1053,8,2,12,-3,0,0,0,0,0
2507385,2009,2,3,7,11,0,1,0,0,0,0,0,0,0
2507428,2009,16,0,0,0,0,0,25,148,1,192,3,71,0
2507476,2009,13,0,0,0,0,0,217,747,4,415,1,191,2
2507591,2009,1,0,0,0,0,0,0,0,0,0,0,0,0
2507763,2009,16,0,0,0,0,0,5,48,0,756,39,6,1
2507779,2009,11,0,0,0,0,0,78,281,3,169,0,146,0
216,2010,16,0,0,0,0,0,0,0,0,316,21,3,0
220,2010,10,0,0,0,0,0,2,5,0,291,26,1,0
222,2010,16,0,0,0,0,0,2,-5,0,294,22,1,0
234,2010,16,0,0,0,0,0,237,1069,6,547,3,346,2
252,2010,15,301,490,3301,15,19,35,52,0,0,0,0,2
262,2010,16,0,0,0,0,0,316,1364,11,245,1,452,2
264,2010,11,14,16,111,0,0,4,39,0,0,0,0,0
284,2010,13,0,0,0,0,0,223,1157,7,507,3,382,3
310,2010,16,357,571,3705,28,9,46,122,0,0,0,0,3
318,2010,5,0,0,0,0,0,1,2,0,277,20,3,2
324,2010,16,0,0,0,0,0,0,0,0,631,67,4,0
367,2010,7,40,66,433,3,2,9,26,0,0,0,0,1
382,2010,16,306,489,3622,25,10,43,84,1,0,0,0,4
733,2010,14,0,0,0,0,0,2,9,0,561,46,3,0
768,2010,16,0,0,0,0,0,0,0,0,1073,82,10,1
925,2010,16,0,0,0,0,0,230,1467,5,468,3,438,2
927,2010,16,0,0,0,0,0,118,523,2,252,0,234,0
929,2010,16,0,0,0,0,0,229,1008,13,85,0,229,0
931,2010,16,0,0,0,0,0,185,800,1,450,1,215,1
935,2010,11,0,0,0,0,0,1,0,0,12,0,0,0
939,2010,16,0,0,0,0,0,324,1273,13,167,0,355,2
941,2010,16,0,0,0,0,0,307,1220,5,556,1,262,0
949,2010,14,0,0,0,0,0,178,770,2,103,1,240,4
1030,2010,16,0,0,0,0,0,1,2,0,944,60,9,1
1032,2010,16,0,0,0,0,0,0,0,0,582,45,2,3
1060,2010,16,0,0,0,0,0,0,0,0,0,0,0,0
1062,2010,16,0,0,0,0,0,0,0,0,260,33,0,0
1072,2010,5,0,0,0,0,0,0,0,0,301,21,1,0
1074,2010,16,0,0,0,0,0,0,0,0,687,55,5,0
1581,2010,14,0,0,0,0,0,16,104,1,1056,47,6,1
1966,2010,15,0,0,0,0,0,0,0,0,318,31,1,0
1970,2010,16,0,0,0,0,0,66,243,3,109,0,81,1
1980,2010,16,0,0,0,0,0,270,1177,11,477,2,272,5
1990,2010,16,0,0,0,0,0,6,61,0,627,59,3,2
1996,2010,10,0,0,0,0,0,164,742,4,125,2,216,1
2346,2010,14,0,0,0,0,0,2,6,0,784,67,6,0
2643,2010,16,0,0,0,0,0,0,0,0,0,0,0,0
2649,2010,16,0,0,0,0,0,7,81,0,689,85,3,1
2688,2010,12,0,0,0,0,0,0,0,0,322,16,1,1
4327,2010,15,0,0,0,0,0,97,547,5,379,1,193,1
4383,2010,16,0,0,0,0,0,153,736,5,136,0,284,4
4433,2010,16,0,0,0,0,0,30,122,1,333,3,82,1
71195,2010,6,0,0,0,0,0,0,0,0,64,5,0,0
71217,2010,12,0,0,0,0,0,0,0,0,775,42,9,1
71265,2010,16,0,0,0,0,0,0,0,0,361,29,1,0
71269,2010,16,0,0,0,0,0,0,0,0,741,55,6,0
71345,2010,13,0,0,0,0,0,84,459,4,223,0,187,0
71431,2010,16,0,0,0,0,0,0,0,0,722,71,4,0
79555,2010,16,0,0,0,0,0,327,1616,16,604,2,443,2
79557,2010,16,291,474,3451,25,6,68,364,0,0,0,0,3
79563,2010,15,0,0,0,0,0,185,766,2,120,0,167,2
79595,2010,16,0,0,0,0,0,1,2,0,960,51,5,1
79607,2010,15,0,0,0,0,0,207,1080,7,592,2,372,1
79619,2010,13,0,0,0,0,0,182,779,5,372,3,200,2
79635,2010,16,0,0,0,0,0,51,239,2,44,0,153,0
79661,2010,13,0,0,0,0,0,116,397,2,74,0,126,0
79858,2010,16,278,507,3291,17,13,30,105,3,0,0,0,1
79860,2010,3,57,96,535,6,1,4,11,1,0,0,0,1
80425,2010,14,0,0,0,0,0,18,107,1,868,71,5,1
80427,2010,15,0,0,0,0,0,4,48,0,366,26,1,1
80429,2010,16,0,0,0,0,0,3,36,0,964,70,10,1
80644,2010,16,0,0,0,0,0,103,452,3,310,0,170,3
80672,2010,13,0,0,0,0,0,0,0,0,1052,79,11,0
81282,2010,9,0,0,0,0,0,0,0,0,649,58,8,1
81284,2010,13,2,3,16,0,0,2,16,0,0,0,0,0
81288,2010,14,0,0,0,0,0,3,28,0,620,53,2,0
81294,2010,5,7,15,122,1,1,10,-8,0,0,0,0,0
81308,2010,16,0,0,0,0,0,12,114,0,820,66,4,3
81831,2010,12,0,0,0,0,0,2,27,0,615,43,1,1
81857,2010,6,0,0,0,0,0,0,0,0,34,3,0,0
81869,2010,16,0,0,0,0,0,61,299,1,60,0,129,1
89686,2010,3,0,0,0,0,0,2,11,0,0,0,11,0
89766,2010,15,0,0,0,0,0,0,0,0,80,12,0,0
89798,2010,9,0,0,0,0,0,1,-3,0,0,0,-3,0
238457,2010,15,0,0,0,0,0,2,9,0,216,20,1,0
238498,2010,15,0,0,0,0,0,2,14,0,86,7,0,0
238504,2010,13,0,0,0,0,0,23,113,1,111,0,70,0
497095,2010,16,354,590,3512,18,15,27,63,1,0,0,0,2
497123,2010,8,135,222,1576,6,9,28,136,1,0,0,0,0
497129,2010,5,60,126,662,2,2,10,49,0,0,0,0,1
497135,2010,9,41,82,654,5,3,43,227,6,0,0,0,0
497145,2010,8,0,0,0,0,0,0,0,0,0,0,0,0
497147,2010,16,0,0,0,0,0,171,555,4,487,2,219,1
497149,2010,13,0,0,0,0,0,201,1007,6,14,0,311,3
497172,2010,16,0,0,0,0,0,70,237,2,11,0,101,0
497174,2010,1,0,0,0,0,0,9,28,0,0,0,7,0
497176,2010,15,0,0,0,0,0,81,322,1,167,0,112,3
497188,2010,12,0,0,0,0,0,158,678,7,145,0,194,3
497190,2010,11,0,0,0,0,0,18,71,0,209,21,1,1
497192,2010,9,0,0,0,0,0,39,189,0,20,0,35,0
497204,2010,14,0,0,0,0,0,74,283,0,157,1,152,3
497206,2010,3,0,0,0,0,0,29,101,0,15,0,29,0
497224,2010,15,0,0,0,0,0,0,0,0,152,11,1,0
497234,2010,6,0,0,0,0,0,0,0,0,0,0,0,0
497236,2010,15,0,0,0,0,0,1,3,0,356,31,5,0
497238,2010,15,0,0,0,0,0,0,0,0,471,52,4,1
497240,2010,16,0,0,0,0,0,0,0,0,546,42,10,1
497242,2010,9,0,0,0,0,0,0,0,0,72,9,1,0
497244,2010,14,0,0,0,0,0,3,47,0,563,45,6,0
497254,2010,11,0,0,0,0,0,0,0,0,1,1,0,0
497258,2010,13,0,0,0,0,0,0,0,0,238,21,1,1
497262,2010,8,0,0,0,0,0,0,0,0,306,20,1,0
497278,2010,12,0,0,0,0,0,1,0,0,561,45,6,1
497282,2010,13,0,0,0,0,0,0,0,0,116,7,1,0
497284,2010,14,0,0,0,0,0,0,0,0,106,6,1,1
497288,2010,16,0,0,0,0,0,10,155,2,470,25,2,1
497302,2010,14,0,0,0,0,0,1,60,0,468,38,1,0
497320,2010,15,0,0,0,0,0,0,0,0,307,24,2,1
497322,2010,13,0,0,0,0,0,0,0,0,376,28,2,1
497326,2010,11,0,0,0,0,0,2,4,0,227,21,0,0
497328,2010,10,0,0,0,0,0,2,1,0,283,22,2,2
497336,2010,16,0,0,0,0,0,1,5,0,219,16,0,0
1037847,2010,11,0,0,0,0,0,35,160,0,10,0,47,0
2495558,2010,16,0,0,0,0,0,1,4,0,1162,72,15,0
2495560,2010,16,0,0,0,0,0,276,1235,8,314,0,331,6
2495562,2010,13,0,0,0,0,0,3,35,0,718,47,1,0
2495573,2010,13,0,0,0,0,0,0,0,0,8,1,0,0
2495647,2010,15,0,0,0,0,0,4,32,0,1120,77,12,0
2495651,2010,15,0,0,0,0,0,2,7,0,562,51,3,0
2495660,2010,11,0,0,0,0,0,9,61,0,137,1,53,0
2495663,2010,16,0,0,0,0,0,202,737,6,145,0,269,4
2495676,2010,16,0,0,0,0,0,4,14,0,638,44,5,0
2495700,2010,16,0,0,0,0,0,0,0,0,404,41,5,1
2495718,2010,6,0,0,0,0,0,0,0,0,280,17,2,0
2495721,2010,14,0,0,0,0,0,2,-14,0,344,34,2,0
2495744,2010,14,0,0,0,0,0,87,324,2,303,3,117,0
2495748,2010,6,69,119,780,4,3,18,113,1,0,0,0,1
2495772,2010,14,0,0,0,0,0,20,73,0,67,0,27,0
2495793,2010,8,0,0,0,0,0,116,495,4,124,0,133,1
2495801,2010,16,0,0,0,0,0,7,93,1,1041,69,7,1
2495821,2010,15,0,0,0,0,0,1,1,0,1023,84,7,0
2495824,2010,15,261,432,3274,23,16,50,232,1,0,0,0,6
2495825,2010,11,0,0,0,0,0,0,0,0,471,38,2,0
2495826,2010,16,0,0,0,0,0,0,0,0,914,56,7,0
2495831,2010,14,0,0,0,0,0,299,1324,5,317,2,274,2
2495835,2010,15,0,0,0,0,0,0,0,0,528,39,4,0
2495863,2010,3,34,58,341,3,4,7,63,0,0,0,0,0
2495867,2010,16,0,0,0,0,0,1,-1,0,1265,76,12,0
2495888,2010,16,0,0,0,0,0,0,0,0,700,58,10,2
2495893,2010,14,0,0,0,0,0,2,3,0,1014,86,3,1
2495966,2010,14,0,0,0,0,0,3,18,0,331,29,0,1
2495974,2010,6,57,99,507,2,3,20,43,1,0,0,0,0
2495979,2010,6,0,0,0,0,0,87,361,1,61,0,138,1
2500150,2010,10,160,278,1823,14,8,10,1,0,0,0,0,3
2500835,2010,16,0,0,0,0,0,0,0,0,656,70,6,0
2501078,2010,14,266,444,3001,12,17,23,60,3,0,0,0,5
2501863,2010,16,450,679,4700,33,17,18,18,0,0,0,0,1
2501898,2010,16,0,0,0,0,0,0,0,0,802,61,7,0
2502044,2010,13,275,472,3377,14,15,29,151,0,0,0,0,1
2502220,2010,16,0,0,0,0,0,0,0,0,393,28,5,0
2502377,2010,14,0,0,0,0,0,0,0,0,983,72,9,0
2503532,2010,16,0,0,0,0,0,1,-2,0,755,59,5,1
2503715,2010,16,0,0,0,0,0,159,673,2,141,1,201,2
2504211,2010,16,324,492,3900,36,4,31,30,1,0,0,0,1
2504252,2010,16,0,0,0,0,0,245,896,6,122,0,260,1
2504531,2010,12,233,372,3018,21,6,100,676,9,0,0,0,3
2504595,2010,14,0,0,0,0,0,1,9,0,554,46,2,2
2504651,2010,14,0,0,0,0,0,0,0,0,831,67,4,0
2504743,2010,16,0,0,0,0,0,5,-6,0,1115,93,6,2
2504747,2010,16,0,0,0,0,0,0,0,0,1355,111,6,1
2504775,2010,16,448,658,4620,33,22,18,-3,0,0,0,0,2
2504778,2010,15,0,0,0,0,0,219,914,6,368,0,221,0
2504833,2010,11,257,416,2686,16,12,22,123,0,0,0,0,1
2505033,2010,16,0,0,0,0,0,0,0,0,875,65,2,0
2505052,2010,14,0,0,0,0,0,90,336,5,170,0,88,0
2505062,2010,15,0,0,0,0,0,0,0,0,818,61,6,1
2505101,2010,14,236,366,2734,23,15,66,279,5,0,0,0,4
2505106,2010,16,0,0,0,0,0,0,0,0,221,20,2,0
2505245,2010,16,362,586,3970,26,20,32,50,0,0,0,0,3
2505299,2010,10,0,0,0,0,0,0,0,0,782,50,10,0
2505354,2010,6,148,213,1605,11,7,6,38,0,0,0,0,0
2505380,2010,12,0,0,0,0,0,20,99,1,130,1,84,1
2505453,2010,16,0,0,0,0,0,0,0,0,621,51,5,0
2505511,2010,14,0,0,0,0,0,7,81,0,625,55,6,2
2505551,2010,13,0,0,0,0,0,2,10,0,1216,86,8,0
2505562,2010,8,64,101,694,4,2,7,9,0,0,0,0,0
2505587,2010,16,0,0,0,0,0,2,2,0,837,64,7,1
2505600,2010,16,0,0,0,0,0,1,-18,0,1448,77,11,0
2505623,2010,4,74,133,884,7,4,3,6,0,0,0,0,4
2505629,2010,16,0,0,0,0,0,0,0,0,1002,94,9,1
2505664,2010,6,0,0,0,0,0,0,0,0,347,37,3,0
2505673,2010,1,5,7,42,0,0,0,0,0,0,0,0,0
2505674,2010,15,0,0,0,0,0,100,380,5,55,1,162,2
2505785,2010,11,0,0,0,0,0,0,0,0,717,37,6,0
2505790,2010,15,0,0,0,0,0,0,0,0,848,86,7,0
2505936,2010,16,0,0,0,0,0,330,1241,6,383,0,303,1
2505967,2010,16,0,0,0,0,0,50,315,4,61,0,172,0
2505976,2010,11,0,0,0,0,0,0,0,0,505,41,2,0
2505982,2010,16,365,574,4370,24,12,22,28,0,0,0,0,3
2505996,2010,16,339,539,4002,31,25,32,70,0,0,0,0,5
2506004,2010,14,0,0,0,0,0,4,-3,0,433,41,2,0
2506014,2010,16,0,0,0,0,0,334,1371,12,85,0,364,2
2506053,2010,1,11,19,120,0,0,1,4,0,0,0,0,0
2506097,2010,13,0,0,0,0,0,0,0,0,578,37,4,1
2506106,2010,16,0,0,0,0,0,0,0,0,1137,90,6,0
2506107,2010,16,0,0,0,0,0,0,0,0,730,66,5,0
2506109,2010,12,240,389,3200,17,5,34,176,2,0,0,0,3
2506114,2010,16,0,0,0,0,0,3,8,0,464,34,1,0
2506121,2010,16,357,541,4710,30,13,29,52,0,0,0,0,4
2506122,2010,16,0,0,0,0,0,1,-1,0,763,68,3,0
2506140,2010,1,0,0,0,0,0,8,45,0,0,0,18,0
2506222,2010,15,0,0,0,0,0,20,66,0,292,23,1,0
2506287,2010,16,0,0,0,0,0,0,0,0,763,66,8,1
2506313,2010,16,0,0,0,0,0,1,-8,0,687,42,6,0
2506340,2010,11,204,342,2370,14,10,18,60,0,0,0,0,2
2506341,2010,16,0,0,0,0,0,200,734,5,242,0,207,2
2506342,2010,16,0,0,0,0,0,1,4,0,904,53,7,1
2506343,2010,16,0,0,0,0,0,321,1111,7,178,1,198,5
2506344,2010,16,0,0,0,0,0,125,437,2,355,1,207,1
2506363,2010,15,312,475,3922,28,11,64,356,4,0,0,0,1
2506364,2010,13,194,329,2387,13,8,47,222,1,0,0,0,1
2506366,2010,16,0,0,0,0,0,1,3,0,1389,115,10,1
2506369,2010,14,0,0,0,0,0,0,0,0,512,42,2,1
2506400,2010,5,0,0,0,0,0,1,14,0,248,14,3,0
2506404,2010,11,0,0,0,0,0,203,853,3,452,2,224,2
2506444,2010,13,293,498,3653,20,9,22,98,0,0,0,0,4
2506447,2010,13,0,0,0,0,0,113,374,4,49,0,141,0
2506448,2010,16,0,0,0,0,0,147,823,9,59,0,353,2
2506467,2010,16,0,0,0,0,0,50,267,0,520,2,182,3
2506481,2010,1,0,0,0,0,0,0,0,0,0,0,0,0
2506531,2010,16,0,0,0,0,0,0,0,0,518,36,4,1
2506546,2010,12,169,327,2065,7,10,5,25,0,0,0,0,3
2506562,2010,15,262,450,3116,27,7,33,125,0,0,0,0,1
2506581,2010,13,255,441,3000,23,15,40,269,0,0,0,0,5
2506817,2010,16,0,0,0,0,0,0,0,0,0,0,0,0
2506871,2010,16,0,0,0,0,0,222,927,5,215,2,254,2
2506874,2010,8,0,0,0,0,0,36,150,0,208,1,61,1
2506875,2010,9,93,156,1255,10,3,25,125,0,0,0,0,4
2506885,2010,12,0,0,0,0,0,2,17,0,746,52,6,2
2506895,2010,1,1,2,6,0,0,2,9,1,0,0,0,0
2507140,2010,2,4,6,35,0,0,2,5,0,0,0,0,0
2507141,2010,6,0,0,0,0,0,83,269,2,201,0,71,0
2507164,2010,15,0,0,0,0,0,283,1298,12,341,1,364,1
2507166,2010,13,0,0,0,0,0,2,11,0,163,12,1,0
2507169,2010,7,115,189,1197,7,7,15,65,0,0,0,0,3
2507175,2010,9,0,0,0,0,0,0,0,0,529,48,3,0
2507183,2010,16,0,0,0,0,0,0,0,0,679,50,5,1
2507184,2010,14,0,0,0,0,0,0,0,0,562,43,7,1
2507192,2010,14,0,0,0,0,0,158,655,8,194,0,199,0
2507218,2010,16,0,0,0,0,0,0,0,0,511,42,4,0
2507278,2010,16,0,0,0,0,0,20,50,1,9,0,32,0
2507282,2010,6,79,143,857,5,10,5,25,0,0,0,0,2
2507385,2010,2,5,7,55,0,0,1,-1,0,0,0,0,0
2507428,2010,15,0,0,0,0,0,182,735,11,216,0,232,3
2507476,2010,6,0,0,0,0,0,34,133,0,123,0,56,0
2507518,2010,10,0,0,0,0,0,41,158,0,16,0,82,0
2507591,2010,16,0,0,0,0,0,52,247,0,72,2,140,0
2507763,2010,16,0,0,0,0,0,5,39,0,1257,60,10,0
2507779,2010,13,0,0,0,0,0,129,497,2,205,0,176,0
2507790,2010,4,0,0,0,0,0,2,-1,0,0,0,0,0
2507850,2010,1,0,0,0,0,0,0,0,0,0,0,0,0
2507855,2010,3,0,0,0,0,0,0,0,0,0,0,0,0
2507884,2010,15,0,0,0,0,0,0,0,0,353,31,3,0
2507897,2010,1,0,0,0,0,0,0,0,0,0,0,0,0
2507999,2010,12,0,0,0,0,0,137,716,5,17,0,219,2
2508027,2010,5,0,0,0,0,0,0,0,0,8,1,0,0
2508048,2010,16,0,0,0,0,0,0,0,0,964,65,11,2
2508061,2010,9,0,0,0,0,0,0,0,0,167,16,0,0
184,2011,8,0,0,0,0,0,0,0,0,45,3,1,0
216,2011,12,0,0,0,0,0,0,0,0,796,59,3,1
220,2011,16,0,0,0,0,0,0,0,0,689,54,5,0
222,2011,16,0,0,0,0,0,1,3,0,498,39,1,0
234,2011,12,0,0,0,0,0,203,997,3,490,1,312,2
252,2011,4,64,112,868,4,4,15,112,1,0,0,0,0
262,2011,16,0,0,0,0,0,262,1047,4,418,0,301,1
264,2011,9,19,36,246,1,2,11,67,0,0,0,0,1
284,2011,7,0,0,0,0,0,113,614,4,154,1,218,1
310,2011,16,347,566,4177,29,12,37,84,2,0,0,0,3
318,2011,16,0,0,0,0,0,0,0,0,725,50,4,0
324,2011,16,0,0,0,0,0,0,0,0,177,19,1,0
367,2011,5,33,49,518,6,2,13,-6,1,0,0,0,1
382,2011,16,312,542,3610,20,12,39,88,1,0,0,0,6
733,2011,11,0,0,0,0,0,0,0,0,381,24,1,1
768,2011,16,0,0,0,0,0,0,0,0,1004,76,7,0
925,2011,2,0,0,0,0,0,12,83,0,9,1,46,1
927,2011,16,0,0,0,0,0,46,145,1,128,0,107,0
929,2011,16,0,0,0,0,0,181,667,11,159,0,161,0
931,2011,12,0,0,0,0,0,127,575,1,221,0,180,2
935,2011,16,0,0,0,0,0,31,105,0,291,0,70,0
939,2011,15,0,0,0,0,0,228,928,9,154,0,290,1
941,2011,16,0,0,0,0,0,291,1364,12,704,3,440,2
949,2011,16,0,0,0,0,0,142,761,4,413,1,258,0
1030,2011,12,0,0,0,0,0,0,0,0,523,39,4,0
1032,2011,16,0,0,0,0,0,0,0,0,1263,68,15,0
1062,2011,14,0,0,0,0,0,0,0,0,144,17,0,0
1072,2011,16,0,0,0,0,0,0,0,0,767,55,8,0
1074,2011,16,0,0,0,0,0,0,0,0,815,65,5,1
1581,2011,15,0,0,0,0,0,7,41,0,961,58,4,1
1970,2011,13,0,0,0,0,0,57,152,1,124,0,88,2
1980,2011,10,0,0,0,0,0,161,587,3,130,0,126,1
1990,2011,12,0,0,0,0,0,7,48,0,155,19,1,0
1996,2011,8,0,0,0,0,0,59,200,1,23,0,69,0
2346,2011,16,0,0,0,0,0,4,28,0,947,70,6,2
2649,2011,1,0,0,0,0,0,0,0,0,45,5,0,0
2688,2011,16,0,0,0,0,0,0,0,0,324,34,4,0
4327,2011,15,0,0,0,0,0,77,351,1,157,0,121,0
4383,2011,5,0,0,0,0,0,84,321,1,78,1,77,0
4433,2011,12,0,0,0,0,0,17,112,0,301,2,87,1
71195,2011,8,0,0,0,0,0,0,0,0,94,9,0,0
71217,2011,3,0,0,0,0,0,0,0,0,289,17,3,1
71265,2011,16,0,0,0,0,0,0,0,0,759,49,3,2
71269,2011,15,0,0,0,0,0,1,6,0,874,72,4,0
71431,2011,16,0,0,0,0,0,0,0,0,777,83,5,0
79555,2011,13,0,0,0,0,0,278,1224,10,617,2,289,3
79557,2011,15,346,551,3592,16,22,55,238,4,0,0,0,5
79563,2011,16,0,0,0,0,0,253,1054,6,211,0,227,0
79595,2011,14,0,0,0,0,0,0,0,0,727,37,2,1
79607,2011,15,0,0,0,0,0,273,1309,17,315,3,404,1
79619,2011,7,0,0,0,0,0,37,179,0,101,1,65,1
79635,2011,12,0,0,0,0,0,59,185,1,187,0,94,1
79661,2011,14,0,0,0,0,0,245,1047,10,52,0,265,2
79858,2011,16,308,543,3474,26,18,37,103,6,0,0,0,8
79860,2011,16,421,663,5038,41,16,22,78,0,0,0,0,1
80425,2011,16,0,0,0,0,0,52,345,2,967,87,6,2
80427,2011,15,0,0,0,0,0,0,0,0,975,64,4,1
80429,2011,13,0,0,0,0,0,1,1,0,859,63,5,1
80630,2011,13,0,0,0,0,0,79,337,0,133,1,94,1
80644,2011,4,0,0,0,0,0,0,0,0,4,0,0,0
80672,2011,15,0,0,0,0,0,0,0,0,1192,76,7,0
80674,2011,13,0,0,0,0,0,76,340,1,165,0,142,1
81282,2011,16,0,0,0,0,0,0,0,0,514,54,1,0
81284,2011,16,4,5,29,0,0,3,-3,0,0,0,0,0
81288,2011,15,0,0,0,0,0,2,16,0,431,36,1,0
81294,2011,3,1,1,22,0,0,4,-3,0,0,0,0,0
81300,2011,9,132,243,1541,6,9,17,107,0,0,0,0,3
81308,2011,15,0,0,0,0,0,3,11,0,415,44,1,0
81831,2011,16,0,0,0,0,0,1,9,0,549,35,1,0
81857,2011,14,0,0,0,0,0,2,3,0,164,15,0,1
81869,2011,16,0,0,0,0,0,112,380,3,38,0,171,0
89686,2011,10,0,0,0,0,0,30,101,1,41,0,22,0
89766,2011,16,0,0,0,0,0,0,0,0,151,16,0,0
89798,2011,12,0,0,0,0,0,0,0,0,0,0,0,0
238457,2011,4,0,0,0,0,0,0,0,0,42,4,1,0
238498,2011,13,0,0,0,0,0,4,8,0,34,4,0,1
238504,2011,14,0,0,0,0,0,43,167,0,234,2,99,0
497095,2011,10,191,357,2164,6,6,18,26,0,0,0,0,7
497123,2011,13,265,463,2733,14,11,61,212,0,0,0,0,2
497129,2011,8,151,275,1913,11,14,28,128,0,0,0,0,1
497135,2011,14,126,271,1729,12,6,122,660,6,0,0,0,6
497147,2011,6,0,0,0,0,0,84,390,2,287,1,146,0
497149,2011,14,0,0,0,0,0,184,781,5,148,0,230,3
497172,2011,16,0,0,0,0,0,29,87,2,6,0,38,0
497174,2011,7,0,0,0,0,0,16,123,0,6,0,91,0
497176,2011,16,0,0,0,0,0,109,531,1,190,3,222,0
497178,2011,10,0,0,0,0,0,88,266,0,122,0,65,0
497188,2011,14,0,0,0,0,0,222,1091,6,455,0,313,2
497190,2011,16,0,0,0,0,0,114,516,1,328,46,1,3
497192,2011,15,0,0,0,0,0,43,134,0,139,0,40,2
497204,2011,16,0,0,0,0,0,107,561,4,269,2,194,0
497206,2011,13,0,0,0,0,0,133,578,1,216,0,211,1
497208,2011,15,0,0,0,0,0,175,942,4,98,0,304,3
497224,2011,16,0,0,0,0,0,0,0,0,528,54,5,0
497234,2011,7,0,0,0,0,0,0,0,0,24,1,0,0
497236,2011,16,0,0,0,0,0,0,0,0,1310,99,11,1
497238,2011,14,0,0,0,0,0,0,0,0,596,56,6,1
497240,2011,16,0,0,0,0,0,1,2,1,1327,90,17,0
497242,2011,16,0,0,0,0,0,0,0,0,163,13,1,0
497244,2011,14,0,0,0,0,0,5,45,0,910,79,7,1
497254,2011,16,0,0,0,0,0,0,0,0,405,40,3,0
497258,2011,10,0,0,0,0,0,0,0,0,36,3,0,0
497262,2011,10,0,0,0,0,0,0,0,0,431,26,2,0
497278,2011,15,0,0,0,0,0,1,5,0,928,63,9,1
497282,2011,16,0,0,0,0,0,0,0,0,315,16,1,0
497284,2011,16,0,0,0,0,0,1,1,0,612,44,8,1
497288,2011,8,0,0,0,0,0,4,31,0,279,19,1,1
497302,2011,16,0,0,0,0,0,0,0,0,613,36,3,0
497320,2011,16,0,0,0,0,0,3,27,0,586,51,2,0
497322,2011,11,0,0,0,0,0,0,0,0,288,22,2,0
497326,2011,16,0,0,0,0,0,5,14,0,382,35,3,0
497328,2011,11,0,0,0,0,0,1,5,0,551,32,4,0
497336,2011,15,0,0,0,0,0,0,0,0,592,45,5,0
1037847,2011,12,0,0,0,0,0,63,130,0,120,0,71,0
2495139,2011,14,0,0,0,0,0,0,0,0,233,16,3,0
2495143,2011,16,300,516,3398,20,13,37,152,1,0,0,0,2
2495158,2011,4,0,0,0,0,0,0,0,0,163,13,0,0
2495161,2011,15,0,0,0,0,0,151,640,2,379,1,180,2
2495172,2011,16,0,0,0,0,0,112,473,2,195,0,200,0
2495186,2011,3,3,5,35,0,0,2,-2,0,0,0,0,0
2495187,2011,15,0,0,0,0,0,1,-8,0,352,28,0,1
2495189,2011,14,0,0,0,0,0,5,28,0,314,29,1,1
2495192,2011,16,0,0,0,0,0,3,15,0,709,61,2,0
2495194,2011,5,34,66,542,4,0,8,56,1,0,0,0,0
2495207,2011,13,0,0,0,0,0,164,897,2,183,0,245,0
2495211,2011,13,0,0,0,0,0,1,7,0,25,2,0,0
2495215,2011,11,158,291,1853,13,13,28,219,0,0,0,0,2
