profile_id,year,games_played,passing_completions,passing_attempts,passing_yards,passing_touchdowns,interceptions,rushing_attempts,rushing_yards,rushing_touchdowns,receiving_yards,receptions,receiving_touchdowns,fumbles_lost,position
2533034,2012,13,0,0,0,0,0,51,250,1,45,6,0,0,RB
2533034,2013,16,0,0,0,0,0,177,709,2,170,26,0,1,RB
2533034,2014,16,0,0,0,0,0,216,1099,8,275,38,1,3,RB
2533034,2015,16,0,0,0,0,0,194,872,8,397,47,2,1,RB
2533034,2016,14,0,0,0,0,0,268,1073,5,188,31,1,2,RB
2533034,2017,16,0,0,0,0,0,238,888,3,327,36,3,1,RB
2533034,2018,14,0,0,0,0,0,210,973,5,163,25,1,1,RB
2533035,2012,16,0,0,0,0,0,71,358,4,34,4,1,1,RB
2533035,2013,5,0,0,0,0,0,44,146,1,8,2,0,2,RB
2533036,2012,4,0,0,0,0,0,27,125,0,29,3,0,1,RB
2533036,2013,10,0,0,0,0,0,12,59,0,16,2,0,2,RB
2533036,2014,3,0,0,0,0,0,5,9,0,0,0,0,0,RB
2533036,2015,1,0,0,0,0,0,0,0,0,0,0,0,1,RB
2533037,2012,7,0,0,0,0,0,0,0,0,0,0,0,0,RB
2533037,2013,15,0,0,0,0,0,11,98,3,61,4,0,0,RB
2533037,2014,14,0,0,0,0,0,46,172,4,16,2,0,1,RB
2533037,2015,15,0,0,0,0,0,99,334,1,109,16,1,0,RB
2533437,2012,14,0,0,0,0,0,85,330,1,62,10,0,2,RB
2533437,2013,10,0,0,0,0,0,55,218,1,119,12,0,2,RB
2533437,2014,8,0,0,0,0,0,106,434,3,139,21,1,1,RB
2533437,2015,16,0,0,0,0,0,207,863,7,111,24,0,3,RB
2533437,2016,8,0,0,0,0,0,41,131,0,93,7,0,0,RB
2533457,2012,16,0,0,0,0,0,335,1613,13,77,11,0,4,RB
2533457,2013,16,0,0,0,0,0,276,1275,7,78,9,0,5,RB
2533457,2014,16,0,0,0,0,0,265,1074,8,155,17,0,2,RB
2533457,2015,16,0,0,0,0,0,202,751,1,55,10,0,0,RB
2533457,2016,14,0,0,0,0,0,69,243,2,11,3,0,0,RB
2533457,2017,14,0,0,0,0,0,115,547,1,45,7,0,0,RB
2533457,2018,12,0,0,0,0,0,111,428,2,73,8,0,2,RB
2533460,2012,16,0,0,0,0,0,80,354,0,181,19,0,0,RB
2533460,2013,16,0,0,0,0,0,77,264,0,60,8,0,1,RB
2533460,2014,16,0,0,0,0,0,74,310,0,186,16,2,1,RB
2533460,2015,10,0,0,0,0,0,50,199,1,23,7,0,0,RB
2533460,2016,15,0,0,0,0,0,47,164,7,179,26,1,0,RB
2533460,2017,6,0,0,0,0,0,23,53,1,56,9,0,0,RB
2533460,2018,2,0,0,0,0,0,4,10,0,3,1,0,1,RB
2533545,2012,16,0,0,0,0,0,108,532,1,47,7,0,0,RB
2533545,2013,16,0,0,0,0,0,152,436,2,104,20,0,0,RB
2533545,2014,13,0,0,0,0,0,93,366,2,13,2,0,1,RB
2533545,2015,7,0,0,0,0,0,6,11,0,7,3,0,0,RB
2534571,2013,15,0,0,0,0,0,150,566,5,46,15,1,1,RB
2534571,2014,15,0,0,0,0,0,94,406,1,315,33,1,3,RB
2534571,2015,16,0,0,0,0,0,5,18,0,16,3,0,8,RB
2534571,2016,15,0,0,0,0,0,17,63,0,153,20,0,1,RB
2534571,2017,4,0,0,0,0,0,1,2,0,18,5,0,0,RB
2534789,2012,16,0,0,0,0,0,98,475,0,163,24,0,3,RB
2534789,2013,8,0,0,0,0,0,69,215,0,121,14,0,0,RB
2534789,2016,3,0,0,0,0,0,2,7,0,0,0,0,0,RB
2534796,2012,16,0,0,0,0,0,115,564,4,56,13,0,4,RB
2534796,2013,16,0,0,0,0,0,75,314,2,84,8,0,0,RB
2534796,2014,7,0,0,0,0,0,36,126,0,176,16,0,1,RB
2534796,2015,3,0,0,0,0,0,25,72,1,0,0,0,0,RB
2535708,2012,12,0,0,0,0,0,21,75,0,33,6,0,1,RB
2535708,2013,9,0,0,0,0,0,30,150,0,59,7,0,1,RB
2535708,2014,16,0,0,0,0,0,29,99,0,217,18,0,0,RB
2535708,2015,4,0,0,0,0,0,5,67,0,215,21,0,0,RB
2535708,2016,13,0,0,0,0,0,9,31,1,122,16,0,1,RB
2535708,2017,4,0,0,0,0,0,11,51,1,1,1,0,0,RB
2539217,2013,15,0,0,0,0,0,118,652,3,371,39,1,1,RB
2539217,2014,12,0,0,0,0,0,201,660,3,395,46,2,2,RB
2539217,2015,10,0,0,0,0,0,45,289,3,148,15,0,1,RB
2539217,2016,16,0,0,0,0,0,34,96,0,85,12,0,0,RB
2539217,2017,12,0,0,0,0,0,20,55,1,369,39,0,0,RB
2539260,2013,16,0,0,0,0,0,20,66,0,0,0,0,3,RB
2539260,2014,13,0,0,0,0,0,135,582,4,124,23,0,2,RB
2539260,2015,13,0,0,0,0,0,67,266,1,164,21,0,3,RB
2539260,2016,13,0,0,0,0,0,41,144,0,22,3,0,0,RB
2539265,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,RB
2539265,2014,9,0,0,0,0,0,9,27,1,49,7,0,0,RB
2539265,2015,16,0,0,0,0,0,4,4,0,94,10,1,1,RB
2539265,2016,16,0,0,0,0,0,74,344,2,145,17,0,1,RB
2539265,2017,10,0,0,0,0,0,64,264,5,254,30,3,1,RB
2539265,2018,8,0,0,0,0,0,57,186,0,131,14,1,2,RB
2539289,2013,8,0,0,0,0,0,6,7,0,7,2,0,1,RB
2539289,2015,10,0,0,0,0,0,28,124,0,22,9,0,1,RB
2539289,2016,13,0,0,0,0,0,27,129,2,42,5,0,0,RB
2539289,2017,13,0,0,0,0,0,16,57,1,56,5,0,3,RB
2539289,2018,9,0,0,0,0,0,19,71,0,3,1,0,1,RB
2539315,2013,16,0,0,0,0,0,36,115,0,71,8,0,0,RB
2539315,2014,14,0,0,0,0,0,63,208,1,79,11,3,0,RB
2539315,2015,16,0,0,0,0,0,17,58,0,4,1,0,0,RB
2539315,2016,15,0,0,0,0,0,4,12,0,0,0,0,0,RB
2539322,2013,4,0,0,0,0,0,18,79,0,0,0,0,0,RB
2539322,2014,10,0,0,0,0,0,34,175,0,12,1,0,1,RB
2539322,2015,8,0,0,0,0,0,54,243,0,16,3,0,0,RB
2539322,2016,15,0,0,0,0,0,148,583,7,107,22,1,2,RB
2539322,2018,1,0,0,0,0,0,2,9,0,0,0,0,0,RB
2539326,2013,11,0,0,0,0,0,19,107,1,30,4,0,2,RB
2539341,2013,16,0,0,0,0,0,120,559,4,145,20,0,3,RB
2539341,2014,5,0,0,0,0,0,55,172,1,62,9,0,1,RB
2539663,2013,3,0,0,0,0,0,6,21,0,0,0,0,0,RB
2539663,2015,5,0,0,0,0,0,47,267,3,29,6,0,1,RB
2539663,2016,15,0,0,0,0,0,101,576,8,50,9,1,1,RB
2539663,2017,9,0,0,0,0,0,104,383,5,15,1,0,1,RB
2539663,2018,4,0,0,0,0,0,16,43,0,9,1,0,1,RB
2539936,2013,8,0,0,0,0,0,49,183,0,46,8,0,0,RB
2539980,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,RB
2539980,2014,5,0,0,0,0,0,53,246,0,11,2,0,1,RB
2539980,2015,6,0,0,0,0,0,27,142,1,16,2,0,1,RB
2539980,2016,10,0,0,0,0,0,18,157,2,6,1,0,0,RB
2539980,2017,16,0,0,0,0,0,120,426,1,93,10,0,0,RB
2540011,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,RB
2540011,2014,2,0,0,0,0,0,3,12,0,27,6,1,0,RB
2540011,2015,13,0,0,0,0,0,35,216,0,240,35,2,2,RB
2540011,2016,16,0,0,0,0,0,68,356,3,349,49,2,2,RB
2540011,2017,10,0,0,0,0,0,64,294,2,510,39,4,3,RB
2540011,2018,10,0,0,0,0,0,43,178,0,268,41,1,1,RB
2540020,2013,14,0,0,0,0,0,9,25,1,26,4,0,0,RB
2540020,2014,14,0,0,0,0,0,20,51,0,316,34,4,0,RB
2540020,2015,16,0,0,0,0,0,43,133,0,697,80,3,1,RB
2540020,2016,10,0,0,0,0,0,92,357,1,371,53,5,0,RB
2540020,2017,16,0,0,0,0,0,84,286,3,444,53,2,1,RB
2540020,2018,14,0,0,0,0,0,40,171,0,384,61,0,0,RB
2540037,2013,14,0,0,0,0,0,28,79,0,155,21,2,1,RB
2540037,2014,10,0,0,0,0,0,32,145,1,60,5,1,0,RB
2540037,2015,15,0,0,0,0,0,25,108,1,64,12,0,0,RB
2540037,2016,16,0,0,0,0,0,57,265,0,226,25,0,1,RB
2540037,2017,12,0,0,0,0,0,7,18,0,47,5,1,0,RB
2540156,2013,16,0,0,0,0,0,170,695,5,514,56,3,1,RB
2540156,2014,13,0,0,0,0,0,168,680,5,349,43,2,0,RB
2540156,2015,16,0,0,0,0,0,154,730,2,472,49,0,2,RB
2540156,2016,10,0,0,0,0,0,91,337,2,336,39,1,1,RB
2540156,2017,16,0,0,0,0,0,105,458,2,389,43,2,0,RB
2540156,2018,12,0,0,0,0,0,56,211,3,218,35,0,0,RB
2540168,2013,15,0,0,0,0,0,284,1178,11,257,35,0,1,RB
2540168,2014,16,0,0,0,0,0,246,1139,9,427,42,4,3,RB
2540168,2015,15,0,0,0,0,0,187,758,3,188,20,2,4,RB
2540168,2016,5,0,0,0,0,0,71,360,0,28,4,0,0,RB
2540168,2017,9,0,0,0,0,0,69,179,0,47,6,0,0,RB
2540171,2013,13,0,0,0,0,0,54,164,2,61,8,0,0,RB
2540171,2014,16,0,0,0,0,0,51,343,3,23,4,0,2,RB
2540171,2015,6,0,0,0,0,0,76,315,4,86,10,0,1,RB
2540175,2013,13,0,0,0,0,0,244,860,8,399,45,0,1,RB
2540175,2014,16,0,0,0,0,0,290,1361,8,854,83,3,0,RB
2540175,2015,6,0,0,0,0,0,113,556,3,136,24,0,0,RB
2540175,2016,12,0,0,0,0,0,261,1268,7,616,75,2,4,RB
2540175,2017,15,0,0,0,0,0,321,1291,9,655,85,2,3,RB
2540178,2013,16,0,0,0,0,0,70,242,4,75,11,0,3,RB
2540178,2014,16,0,0,0,0,0,134,463,6,147,16,1,4,RB
2540178,2015,14,0,0,0,0,0,28,72,1,24,2,0,0,RB
2540178,2016,11,0,0,0,0,0,18,28,0,25,5,0,0,RB
2540204,2013,2,0,0,0,0,0,3,10,0,0,0,0,0,RB
2540204,2015,11,0,0,0,0,0,72,403,6,5,6,0,0,RB
2540204,2016,14,0,0,0,0,0,214,921,3,447,33,2,4,RB
2540204,2018,13,0,0,0,0,0,51,246,2,224,20,0,0,RB
2540224,2013,8,0,0,0,0,0,60,295,0,43,10,0,0,RB
2540224,2014,11,0,0,0,0,0,19,37,0,-5,1,0,0,RB
2540224,2016,4,0,0,0,0,0,4,19,0,22,4,0,0,RB
2540269,2013,5,0,0,0,0,0,7,38,0,0,0,0,0,RB
2540269,2014,15,0,0,0,0,0,179,849,8,324,34,2,1,RB
2540269,2015,15,0,0,0,0,0,152,720,5,183,25,0,2,RB
2540269,2016,7,0,0,0,0,0,110,437,4,128,16,1,0,RB
2540269,2017,16,0,0,0,0,0,245,1007,3,224,28,1,1,RB
2540269,2018,11,0,0,0,0,0,67,403,2,41,5,1,0,RB
2540273,2013,14,0,0,0,0,0,250,973,7,141,26,1,1,RB
2540273,2014,13,0,0,0,0,0,76,293,1,152,18,0,2,RB
2540273,2015,8,0,0,0,0,0,31,89,1,65,9,0,0,RB
2541161,2014,15,0,0,0,0,0,82,424,2,143,17,0,1,RB
2541161,2015,16,0,0,0,0,0,266,1066,6,232,41,0,4,RB
2541161,2016,14,0,0,0,0,0,195,788,12,264,33,0,2,RB
2541161,2017,16,0,0,0,0,0,216,842,8,103,15,0,1,RB
2541161,2018,16,0,0,0,0,0,140,578,6,141,22,0,0,RB
2541544,2013,14,0,0,0,0,0,47,261,1,59,6,0,2,RB
2541544,2014,16,0,0,0,0,0,66,246,3,352,45,1,2,RB
2541544,2015,16,0,0,0,0,0,37,140,0,250,26,0,1,RB
2541544,2016,11,0,0,0,0,0,21,101,0,91,16,0,1,RB
2541544,2017,14,0,0,0,0,0,9,29,0,240,20,2,1,RB
2541544,2018,15,0,0,0,0,0,11,20,0,9,1,0,0,RB
2542022,2013,10,0,0,0,0,0,54,224,1,0,0,0,0,RB
2542022,2014,10,0,0,0,0,0,76,362,3,63,8,0,2,RB
2542022,2015,8,0,0,0,0,0,56,180,4,115,17,0,0,RB
2542022,2016,1,0,0,0,0,0,8,22,0,0,0,0,1,RB
2543502,2014,12,0,0,0,0,0,179,765,4,148,16,1,2,RB
2543502,2015,13,0,0,0,0,0,75,207,1,88,18,0,3,RB
2543565,2014,16,0,0,0,0,0,217,721,7,130,18,0,1,RB
2543565,2015,16,0,0,0,0,0,88,257,1,7,1,0,0,RB
2543565,2016,1,0,0,0,0,0,18,87,0,0,0,0,0,RB
2543565,2017,8,0,0,0,0,0,9,25,0,0,0,0,0,RB
2543583,2014,16,0,0,0,0,0,65,248,1,225,30,1,1,RB
2543583,2015,15,0,0,0,0,0,265,1056,11,578,73,3,3,RB
2543583,2016,16,0,0,0,0,0,227,1079,11,462,54,2,1,RB
2543583,2017,14,0,0,0,0,0,196,865,7,317,36,1,4,RB
2543583,2018,2,0,0,0,0,0,14,68,0,23,5,0,0,RB
2543600,2014,16,0,0,0,0,0,169,528,2,113,15,1,0,RB
2543600,2015,16,0,0,0,0,0,183,698,2,109,15,1,2,RB
2543600,2016,14,0,0,0,0,0,100,420,1,40,12,0,2,RB
2543600,2017,11,0,0,0,0,0,71,262,1,54,7,0,0,RB
2543600,2018,16,0,0,0,0,0,150,499,2,154,20,0,0,RB
2543603,2014,16,0,0,0,0,0,222,1124,9,215,27,0,5,RB
2543603,2015,16,0,0,0,0,0,223,794,11,79,15,1,3,RB
2543603,2016,15,0,0,0,0,0,222,839,9,174,21,0,0,RB
2543603,2017,7,0,0,0,0,0,37,116,0,16,4,0,1,RB
2543603,2018,1,0,0,0,0,0,4,25,0,6,1,0,0,RB
2543664,2014,14,0,0,0,0,0,171,673,4,64,11,1,2,RB
2543664,2015,8,0,0,0,0,0,62,231,0,21,4,0,2,RB
2543664,2016,16,0,0,0,0,0,193,774,5,236,34,1,2,RB
2543664,2017,5,0,0,0,0,0,39,138,2,23,2,0,1,RB
2543682,2014,16,0,0,0,0,0,152,569,2,133,18,0,2,RB
2543682,2015,13,0,0,0,0,0,47,193,1,139,14,1,2,RB
2543704,2014,13,0,0,0,0,0,68,292,4,114,8,0,1,RB
2543704,2015,3,0,0,0,0,0,13,47,1,29,5,0,0,RB
2543704,2016,3,0,0,0,0,0,1,0,0,10,3,0,0,RB
2543715,2014,11,0,0,0,0,0,113,538,0,135,27,0,0,RB
2543715,2015,16,0,0,0,0,0,52,271,2,173,21,1,0,RB
2543715,2016,15,0,0,0,0,0,159,539,2,255,43,2,0,RB
2543715,2017,16,0,0,0,0,0,150,570,3,421,51,2,3,RB
2543743,2014,14,0,0,0,0,0,83,333,4,68,12,0,1,RB
2543743,2015,7,0,0,0,0,0,115,470,3,53,11,0,1,RB
2543743,2016,13,0,0,0,0,0,217,988,6,163,27,3,5,RB
2543743,2017,16,0,0,0,0,0,240,938,8,350,59,0,2,RB
2543743,2018,14,0,0,0,0,0,172,571,5,33,10,0,2,RB
2543770,2014,8,0,0,0,0,0,66,185,1,190,19,0,2,RB
2543770,2015,16,0,0,0,0,0,107,529,0,561,51,4,2,RB
2543770,2016,7,0,0,0,0,0,51,149,1,190,24,1,1,RB
2543770,2017,16,0,0,0,0,0,21,95,0,249,35,1,1,RB
2543773,2014,3,0,0,0,0,0,9,38,0,23,5,0,0,RB
2543773,2015,14,0,0,0,0,0,22,56,2,410,40,4,0,RB
2543773,2016,16,0,0,0,0,0,39,166,0,551,60,5,0,RB
2543773,2017,14,0,0,0,0,0,43,171,0,429,56,3,0,RB
2543773,2018,16,0,0,0,0,0,94,425,5,751,87,7,0,RB
2550189,2014,16,0,0,0,0,0,148,607,8,87,9,0,3,RB
2550189,2015,16,0,0,0,0,0,185,706,4,182,19,1,0,RB
2550189,2016,16,0,0,0,0,0,198,952,7,319,40,0,2,RB
2550189,2017,16,0,0,0,0,0,206,853,2,182,28,0,1,RB
2550189,2018,13,0,0,0,0,0,143,685,6,152,21,0,0,RB
2550268,2014,6,0,0,0,0,0,0,0,0,0,0,0,0,RB
2550268,2015,15,0,0,0,0,0,160,634,4,214,20,1,1,RB
2550268,2016,15,0,0,0,0,0,88,293,1,188,28,2,0,RB
2550268,2017,13,0,0,0,0,0,18,72,2,150,27,2,1,RB
2550268,2018,3,0,0,0,0,0,2,-1,0,37,2,1,0,RB
2550474,2014,4,0,0,0,0,0,0,0,0,11,2,0,0,RB
2550474,2015,14,0,0,0,0,0,143,520,3,174,21,0,1,RB
2550474,2016,16,0,0,0,0,0,2,15,0,0,0,0,0,RB
2550481,2014,11,0,0,0,0,0,9,23,1,48,5,0,0,RB
2550481,2015,16,0,0,0,0,0,36,153,1,31,3,0,0,RB
2550481,2016,10,0,0,0,0,0,30,111,2,12,2,0,0,RB
2550481,2017,15,0,0,0,0,0,171,751,5,116,19,0,1,RB
2550512,2014,16,0,0,0,0,0,36,122,0,187,21,1,0,RB
2550512,2015,16,0,0,0,0,0,16,59,0,142,21,1,2,RB
2550512,2016,15,0,0,0,0,0,35,115,3,249,23,3,1,RB
2550512,2017,11,0,0,0,0,0,46,181,0,155,20,1,0,RB
2550512,2018,16,0,0,0,0,0,50,256,4,160,23,2,1,RB
2550542,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,RB
2550542,2016,12,0,0,0,0,0,29,129,0,75,2,1,0,RB
2550542,2017,3,0,0,0,0,0,21,79,0,128,14,1,0,RB
2550542,2018,12,0,0,0,0,0,21,103,3,115,16,1,1,RB
2550658,2014,14,0,0,0,0,0,160,582,3,271,36,1,0,RB
2550658,2015,8,0,0,0,0,0,31,108,0,112,13,0,0,RB
2550658,2017,8,0,0,0,0,0,35,83,0,26,6,0,0,RB
2552374,2015,16,0,0,0,0,0,143,597,2,183,25,1,5,RB
2552374,2016,2,0,0,0,0,0,18,101,0,57,5,1,0,RB
2552374,2017,14,0,0,0,0,0,165,552,4,162,25,1,2,RB
2552374,2018,10,0,0,0,0,0,1,1,0,28,3,0,1,RB
2552375,2015,7,0,0,0,0,0,45,183,1,58,5,0,0,RB
2552375,2016,3,0,0,0,0,0,36,144,2,11,1,0,0,RB
2552375,2017,13,0,0,0,0,0,18,95,1,2,1,0,0,RB
2552375,2018,9,0,0,0,0,0,19,69,1,15,3,0,0,RB
2552376,2015,7,0,0,0,0,0,52,146,1,-2,1,0,0,RB
2552379,2015,16,0,0,0,0,0,148,537,6,279,22,1,0,RB
2552379,2016,12,0,0,0,0,0,62,200,4,142,19,0,2,RB
2552379,2018,1,0,0,0,0,0,9,25,0,0,0,0,0,RB
2552380,2015,11,0,0,0,0,0,93,517,7,96,11,2,2,RB
2552382,2015,1,0,0,0,0,0,4,17,0,-2,1,0,0,RB
2552382,2016,16,0,0,0,0,0,18,39,0,46,3,0,1,RB
2552382,2017,11,0,0,0,0,0,63,246,1,53,9,0,1,RB
2552382,2018,12,0,0,0,0,0,43,212,0,52,5,1,0,RB
2552429,2015,6,0,0,0,0,0,3,14,0,136,15,2,0,RB
2552429,2016,15,0,0,0,0,0,77,457,3,348,44,0,2,RB
2552429,2017,8,0,0,0,0,0,71,273,3,173,23,1,0,RB
2552429,2018,13,0,0,0,0,0,41,188,1,235,25,0,2,RB
2552453,2015,12,0,0,0,0,0,87,392,1,14,2,0,3,RB
2552453,2016,13,0,0,0,0,0,118,520,8,421,31,3,1,RB
2552453,2017,15,0,0,0,0,0,156,628,5,299,27,3,1,RB
2552453,2018,16,0,0,0,0,0,167,800,4,276,32,5,2,RB
2552461,2015,16,0,0,0,0,0,104,379,0,534,61,2,1,RB
2552461,2016,16,0,0,0,0,0,73,358,1,514,53,0,2,RB
2552461,2017,16,0,0,0,0,0,82,348,4,693,74,3,4,RB
2552461,2018,16,0,0,0,0,0,40,201,0,429,47,3,1,RB
2552469,2015,14,0,0,0,0,0,184,641,0,192,33,0,6,RB
2552469,2016,13,0,0,0,0,0,254,997,10,419,41,2,2,RB
2552469,2017,16,0,0,0,0,0,284,1105,8,476,58,4,1,RB
2552469,2018,12,0,0,0,0,0,175,885,10,490,50,4,1,RB
2552471,2015,12,0,0,0,0,0,182,740,2,279,36,1,0,RB
2552471,2016,15,0,0,0,0,0,130,465,1,312,50,1,2,RB
2552471,2017,10,0,0,0,0,0,49,253,2,224,30,0,2,RB
2552471,2018,14,0,0,0,0,0,104,414,1,487,55,4,1,RB
2552475,2015,13,0,0,0,0,0,229,1106,10,188,21,0,3,RB
2552475,2016,16,0,0,0,0,0,278,885,6,327,43,0,2,RB
2552475,2017,15,0,0,0,0,0,279,1305,13,788,64,6,5,RB
2552475,2018,14,0,0,0,0,0,256,1251,17,580,59,4,1,RB
2552582,2015,9,0,0,0,0,0,49,187,1,90,7,0,0,RB
2552582,2016,15,0,0,0,0,0,260,1272,8,151,27,0,4,RB
2552582,2017,14,0,0,0,0,0,208,873,1,158,24,1,3,RB
2552582,2018,4,0,0,0,0,0,45,184,3,20,5,0,1,RB
2552631,2015,16,0,0,0,0,0,137,514,1,353,45,2,2,RB
2552631,2016,8,0,0,0,0,0,9,34,0,15,3,0,0,RB
2552631,2017,16,0,0,0,0,0,153,591,4,250,46,2,0,RB
2552631,2018,14,0,0,0,0,0,41,110,3,196,35,2,1,RB
2552635,2015,13,0,0,0,0,0,144,490,3,304,19,1,5,RB
2552635,2016,7,0,0,0,0,0,99,460,3,73,8,0,3,RB
2552635,2017,5,0,0,0,0,0,5,14,0,0,0,0,0,RB
2552647,2015,13,0,0,0,0,0,1,0,0,0,0,0,3,RB
2552647,2016,3,0,0,0,0,0,0,0,0,3,1,0,0,RB
2552647,2017,1,0,0,0,0,0,7,41,0,7,2,0,0,RB
2552647,2018,11,0,0,0,0,0,52,250,0,26,11,0,1,RB
2553117,2015,8,0,0,0,0,0,17,52,0,27,6,0,3,RB
2553435,2015,16,0,0,0,0,0,125,581,8,457,36,4,4,RB
2553435,2016,16,0,0,0,0,0,293,1239,16,879,80,4,5,RB
2553435,2017,1,0,0,0,0,0,11,23,0,67,6,0,2,RB
2553435,2018,16,0,0,0,0,0,258,940,7,446,50,3,3,RB
2553439,2015,6,0,0,0,0,0,35,58,0,38,7,0,0,RB
2553439,2016,8,0,0,0,0,0,19,50,1,25,3,0,1,RB
2553439,2017,6,0,0,0,0,0,68,240,0,131,15,0,0,RB
2553439,2018,15,0,0,0,0,0,112,514,4,214,34,1,0,RB
2553631,2015,6,0,0,0,0,0,17,60,0,11,2,0,0,RB
2553631,2016,14,0,0,0,0,0,88,334,4,196,18,0,1,RB
2553631,2017,8,0,0,0,0,0,14,26,1,0,0,0,0,RB
2553631,2018,8,0,0,0,0,0,55,265,3,56,7,0,0,RB
2553733,2015,13,0,0,0,0,0,147,830,4,76,9,1,1,RB
2553733,2016,9,0,0,0,0,0,109,349,3,96,13,0,0,RB
2553733,2017,12,0,0,0,0,0,58,157,0,94,9,0,1,RB
2553733,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,RB
2553743,2015,11,0,0,0,0,0,2,5,0,6,1,0,0,RB
2553743,2016,7,0,0,0,0,0,0,0,0,4,1,0,0,RB
2553743,2017,15,0,0,0,0,0,55,232,4,202,19,1,0,RB
2553743,2018,16,0,0,0,0,0,44,127,1,60,9,0,0,RB
2555223,2016,16,0,0,0,0,0,174,612,4,265,31,1,4,RB
2555223,2017,13,0,0,0,0,0,79,299,1,275,30,0,2,RB
2555223,2018,16,0,0,0,0,0,34,183,1,275,38,0,1,RB
2555224,2016,15,0,0,0,0,0,322,1631,15,363,32,1,5,RB
2555224,2017,10,0,0,0,0,0,242,983,7,269,26,2,1,RB
2555224,2018,15,0,0,0,0,0,304,1434,6,567,77,3,6,RB
2555229,2016,12,0,0,0,0,0,88,382,2,162,30,1,1,RB
2555229,2018,6,0,0,0,0,0,60,333,2,51,6,0,2,RB
2555230,2016,16,0,0,0,0,0,33,179,2,46,9,0,1,RB
2555230,2017,16,0,0,0,0,0,133,644,3,239,32,1,2,RB
2555230,2018,16,0,0,0,0,0,120,535,4,477,53,5,2,RB
2555417,2016,6,0,0,0,0,0,30,172,1,208,17,0,0,RB
2555417,2017,5,0,0,0,0,0,11,23,0,87,6,0,0,RB
2555417,2018,5,0,0,0,0,0,1,-3,0,22,3,0,0,RB
2555418,2016,15,0,0,0,0,0,252,1313,6,298,29,1,2,RB
2555418,2017,16,0,0,0,0,0,276,1122,9,125,23,0,1,RB
2555418,2018,16,0,0,0,0,0,250,935,9,145,20,0,2,RB
2555430,2016,11,0,0,0,0,0,31,125,1,84,11,0,2,RB
2555430,2017,15,0,0,0,0,0,212,973,6,187,23,0,4,RB
2555430,2018,10,0,0,0,0,0,114,411,7,105,15,1,3,RB
2555460,2016,14,0,0,0,0,0,112,456,0,162,15,0,1,RB
2555460,2017,11,0,0,0,0,0,41,90,0,46,8,0,0,RB
2555461,2016,13,0,0,0,0,0,77,312,1,55,6,0,1,RB
2555461,2017,8,0,0,0,0,0,47,174,1,103,13,0,0,RB
2555461,2018,16,0,0,0,0,0,87,364,3,230,28,2,2,RB
2555464,2016,14,0,0,0,0,0,87,467,2,115,17,0,1,RB
2555464,2017,15,0,0,0,0,0,57,153,2,197,34,1,2,RB
2555464,2018,10,0,0,0,0,0,30,115,0,9,1,0,1,RB
2556075,2016,15,0,0,0,0,0,110,490,5,137,13,0,0,RB
2556075,2017,16,0,0,0,0,0,176,744,5,136,11,1,1,RB
2556075,2018,16,0,0,0,0,0,215,1059,12,99,15,0,1,RB
2556118,2016,12,0,0,0,0,0,90,265,1,62,10,0,0,RB
2556118,2017,5,0,0,0,0,0,20,44,0,14,2,0,0,RB
2556118,2018,13,0,0,0,0,0,27,154,0,0,0,0,0,RB
2556411,2016,16,0,0,0,0,0,15,20,0,136,20,0,1,RB
2556411,2017,10,0,0,0,0,0,1,5,0,16,3,0,0,RB
2556414,2016,15,0,0,0,0,0,168,704,6,82,12,1,0,RB
2556414,2017,7,0,0,0,0,0,62,194,3,18,4,0,0,RB
2556414,2018,2,0,0,0,0,0,4,8,0,0,0,0,0,RB
2556440,2016,1,0,0,0,0,0,1,2,0,16,2,0,0,RB
2556440,2017,13,0,0,0,0,0,46,187,1,266,34,2,0,RB
2556440,2018,5,0,0,0,0,0,3,8,0,0,0,0,0,RB
2556466,2016,15,0,0,0,0,0,55,223,1,28,5,0,0,RB
2556466,2017,16,0,0,0,0,0,108,423,3,114,16,0,2,RB
2556466,2018,16,0,0,0,0,0,234,871,5,92,20,1,1,RB
2556563,2016,3,0,0,0,0,0,10,32,0,0,0,0,0,RB
2556801,2016,13,0,0,0,0,0,60,192,0,70,13,0,2,RB
2556885,2016,16,0,0,0,0,0,83,492,1,194,29,2,0,RB
2556885,2017,16,0,0,0,0,0,56,275,1,256,27,1,8,RB
2556885,2018,16,0,0,0,0,0,55,259,1,607,68,0,3,RB
2557917,2017,16,0,0,0,0,0,272,1327,8,455,53,3,1,RB
2557917,2018,11,0,0,0,0,0,181,824,7,378,26,7,0,RB
2557934,2017,16,0,0,0,0,0,88,315,1,177,17,1,2,RB
2557934,2018,8,0,0,0,0,0,92,276,3,193,19,1,2,RB
2557952,2017,13,0,0,0,0,0,111,476,0,193,34,1,3,RB
2557952,2018,15,0,0,0,0,0,51,176,1,89,14,0,2,RB
2557973,2017,13,0,0,0,0,0,268,1040,9,302,36,1,2,RB
2557973,2018,8,0,0,0,0,0,133,439,5,185,22,1,0,RB
2557976,2017,14,0,0,0,0,0,178,626,4,287,30,0,3,RB
